id,latitude,longitude,node
3945796,40.74476,-73.97837,42449928
4357496,40.81024,-73.95288,7732243558
4227144,40.8495,-73.93277,42433068
302280,40.8058,-73.94759,3099327968
31897516,40.82352,-73.94887,42438292
31857472,40.82143,-73.94734,42447389
47483640,40.8219,-73.95403,42428913
9.77733E+17,40.82542,-73.94845,42434262
2454507,40.70867,-74.00499,673008453
8.06741E+17,40.81945169,-73.9538824,561035349
50870707,40.84946,-73.94053,595480989
4753639,40.82498,-73.95343,6885524021
2430828,40.83477,-73.94257,561035374
52343745,40.82075,-73.95658,7620631148
31293545,40.8303,-73.94079,42439673
4823105,40.84477,-73.94154,42427150
48910461,40.84361,-73.93908,42428989
7194538,40.80818,-73.94964,42438913
50679257,40.80689,-73.96579,42428814
54210008,40.824,-73.94862,42442618
7.31535E+17,40.82317,-73.94408,42434255
50852463,40.82603,-73.9437,42432970
5.7594E+17,40.7187,-73.99572,42452056
18430588,40.82366,-73.94514,42432963
54209577,40.82585,-73.94898,561035361
9.20394E+17,40.7098301,-74.0096846,42428376
50034823,40.71895,-73.99639,42432282
49258287,40.80624,-73.95634,42447326
7576910,40.80323,-73.94595,2099150501
8.47276E+17,40.8174733,-73.9441909,42435852
52648068,40.85478,-73.93879,42428130
5.85368E+17,40.759125,-73.983765,42439994
5.85372E+17,40.759125,-73.983765,42439994
22683699,40.82908,-73.94687,561035366
1215122,40.82348,-73.95374,42428917
8.71169E+17,40.80720964,-73.95430744,42429744
5.7842E+17,40.82164,-73.94586,42432961
195123,40.83338,-73.94326,42442656
3530122,40.81856,-73.94238,42433781
8.66873E+17,40.75874912,-73.98666144,42428297
53881631,40.80149,-73.95252,42433165
53409435,40.82242,-73.93831,2141026521
5.95155E+17,40.85326,-73.93089,42433080
30465758,40.81897,-73.94004,2141026514
54066353,40.81111,-73.95187,42432931
8.6688E+17,40.76072204,-73.98511045,42428307
8.66885E+17,40.76064704,-73.9866207,42435680
42690493,40.81556,-73.936,42456831
8.66907E+17,40.75863,-73.9871,42432700
8.66916E+17,40.75888139,-73.98677431,42432700
8.66894E+17,40.7585755,-73.98589209,42439990
9.55103E+17,40.7834066,-73.9469506,42434175
46729545,40.74677,-73.97696,42449932
52221260,40.76224,-73.95848,42427972
51306036,40.795322,-73.962921,42435331
7.65281E+17,40.77620075,-73.95427063,42443032
19831458,40.76089,-73.99662,6928075146
7.44733E+17,40.76192157,-73.96016044,42429986
10924304,40.82939,-73.94393,42442642
52417450,40.77789,-73.97678,42432558
17223109,40.74147,-74.00104,42435603
17218063,40.76849,-73.95022,6086355078
9.23293E+17,40.76549416,-73.9648015,42447060
7.9367E+17,40.7435087,-74.0032074,42429663
7.12286E+17,40.76844966,-73.95567874,42438805
11008081,40.82696,-73.93974,42440069
42361514,40.7995,-73.95923,42435341
7.52409E+17,40.70704073,-74.01580997,246911576
40735445,40.7830756,-73.94989787,42450037
6654202,40.74743,-73.97567,42426816
12004547,40.7858,-73.97286,42443349
48767648,40.78508,-73.95228,42444495
13926702,40.78371,-73.97595,42443280
1.03577E+18,40.79888,-73.94248,42458342
41373193,40.76436,-73.97562,42430390
21969058,40.80048,-73.94388,42446164
7.66144E+17,40.78126,-73.95314,42436546
8.2767E+17,40.76527,-73.9666,42431654
9.94927E+17,40.7923,-73.97192,42442514
8.61529E+17,40.79093612,-73.97425425,1061531682
4823529,40.7962,-73.96334,42447278
34059931,40.78695,-73.97413,42442480
8.78345E+17,40.76544043,-73.97650751,42430394
54318921,40.72334,-73.98159,42453156
9.5375E+17,40.74018099,-73.98971917,42428192
9.92209E+17,40.80245,-73.96519,42442567
47892220,40.79745782,-73.94085427,42435396
6.07428E+17,40.81345,-73.94956,42432936
8.78324E+17,40.76334376,-73.97531448,42427764
7.52149E+17,40.77141655,-73.95958277,42439561
53221545,40.70704,-74.01654,246909454
48043063,40.75949,-73.95936,42424672
8.97728E+17,40.75669684,-73.96524632,42455963
1060019,40.77451,-73.9574,42450015
8525172,40.78457,-73.95188,42444495
17447150,40.78541,-73.97267,42443349
8.34211E+17,40.76330562,-73.96607593,42436519
8.52127E+17,40.7913529,-73.9782394,42422018
8.69072E+17,40.76085381,-73.98555116,42428307
49652091,40.73814,-73.98221,42448701
1.0363E+18,40.80041021,-73.96042232,42447303
10243895,40.78256,-73.9758,42421769
34384958,40.7798,-73.9503,42436549
7071657,40.77426,-73.95093,42439409
22226156,40.74478,-73.97576,5131026388
8.45166E+17,40.8619959,-73.9264066,42452485
4060446,40.87271,-73.92026,42432882
9.47734E+17,40.76511373,-73.96666848,42429976
7.6248E+17,40.86764,-73.92759,42453638
9.82154E+17,40.76547218,-73.96498233,42447060
10686958,40.86726,-73.92564,42445637
25619849,40.72598,-73.97582,42421828
10022348,40.7678,-73.96032,42429693
5.98601E+17,40.77866,-73.97469,42435301
27015594,40.7648,-73.9767,42430390
7.26008E+17,40.823902,-73.9460278,42444854
4860430,40.78864,-73.9677,42435316
47961764,40.79706,-73.93332,42439498
47846577,40.78446,-73.97775,42442469
20663839,40.72623,-73.9778,42430938
41365538,40.76526,-73.9767,42430390
41369046,40.7653,-73.97642,42430390
53213847,40.72722,-74.00205,42450325
27333008,40.73565,-74.0052,42431814
16580,40.72372723,-73.97625851,42455412
23840461,40.82372,-73.94546,42432963
2451647,40.72393308,-73.97776634,42434233
292800,40.73431,-74.00225,42430811
9.48073E+17,40.74742,-73.98872,42428232
53973505,40.75425,-73.99776,427840984
53817729,40.7544,-73.99821,427841052
6.84137E+17,40.75617,-73.99836,42452975
6.96061E+17,40.74353,-73.99519,42437890
9.84801E+17,40.7722858,-73.9806338,1061531685
1656585,40.72745,-73.99904,1692433928
35962668,40.75611,-73.96589,42436714
7.33357E+17,40.7786,-73.94787,42436551
45688889,40.70445,-74.01582,1772136810
34649031,40.73225,-74.00573,42431536
13009244,40.73837,-74.00027,42439823
53607099,40.7461,-73.9885,42427787
53240369,40.86654,-73.92607,42429216
46352910,40.7707911,-73.9575008,42430068
53051231,40.7335,-73.98242,42446885
3058087,40.83555,-73.94432,42427086
38299089,40.77797,-73.95368,42450028
6.20091E+17,40.78349,-73.9467,42434175
1023529,40.82144,-73.95481,42428912
14872249,40.72834,-73.98482,42449021
6.9554E+17,40.8160827,-73.93973219,3099327976
7.40606E+17,40.7707911,-73.9575008,42430068
47996705,40.795322,-73.962921,42435331
52654519,40.71912,-74.01198,42453417
9.69673E+17,40.7261,-74.00674,42436355
42645101,40.76052,-73.99645,6928075146
11741555,40.73248,-74.00589,42431536
44261042,40.81158573,-73.95239788,42432931
9.85812E+17,40.7616,-73.99947,42430673
12778678,40.7602,-73.96595,42442961
8.4403E+17,40.7946437,-73.97599659,42437005
6.56592E+17,40.79907,-73.96725,42442561
38833,40.8180576,-73.9466707,42439598
47373597,40.75947,-73.96132,42448326
6.39376E+17,40.72473,-73.98459,42453175
5434150,40.72876,-74.00075,1692433935
47729102,40.77077103,-73.95748138,42430068
45595551,40.769524,-73.956451,42439563
7.92803E+17,40.7289428,-73.983961,42430903
7.0571E+17,40.77492,-73.9803,42443326
44277610,40.77761,-73.94357,42436556
21518467,40.73653,-73.98307,42439178
13912712,40.77025,-73.95721,42439563
9.21974E+17,40.72798,-73.97778,42436949
7860155,40.76339,-73.96739,42436516
7.26911E+17,40.78044,-73.97622,42438859
3512428,40.82828561,-73.95044223,42441956
49976968,40.76343,-73.96578,42449982
39226095,40.73362,-74.00176,42433286
7.3649E+17,40.72599,-74.00913,42436088
8.82749E+17,40.75685261,-73.96902233,42449961
6.00705E+17,40.81743,-73.9401,42440376
3587219,40.72974,-74.00706,42436374
49152044,40.73666,-73.98084,42440330
49902236,40.82501,-73.94417,4205440426
59014,40.71946,-73.98641,42437082
15234773,40.73228,-73.98636,42436942
38625308,40.75974,-73.96154,42448326
1.0134E+18,40.72708635,-73.98555789,42434205
39483728,40.79954,-73.96146,42432737
41895103,40.78117,-73.94656,42452814
9.63888E+17,40.73059,-74.00333,42431777
1040156,40.74519,-73.99592,42427426
11452989,40.82346,-73.95506,42441950
52836962,40.76397,-73.98558,42435702
560078,40.72369,-73.97849,42434233
48527525,40.82466,-73.94606,42434259
8.78175E+17,40.74218087,-73.99845768,42439834
6.39695E+17,40.78988,-73.94155,42443068
1.02503E+18,40.72800688,-74.00113186,42439533
7.89054E+17,40.8008647,-73.96076392,42447303
53496107,40.74614,-73.98906,42427787
8.14152E+17,40.74442991,-73.98932891,42428220
52637377,40.74924,-73.99823,42438672
45595993,40.71958,-73.99391,1773076513
13864551,40.72505,-73.9837,42444829
50114923,40.72663,-73.98299,42434148
7.86183E+17,40.72483937,-73.98217244,42444832
7.80013E+17,40.75894849,-73.97584565,42440453
53959024,40.75533,-73.99858,42455735
48300185,40.7593,-73.9597,42424672
18274232,40.76802,-73.98399,42445039
8.7376E+17,40.82262065,-73.93999913,42439922
38584270,40.7593,-73.96107,42423579
8.1234E+17,40.76571721,-73.98174757,42428328
1072481,40.74424,-73.99573,42437890
54262629,40.76037,-73.96219,6177439749
38875424,40.769524,-73.956451,42439563
7.74669E+17,40.77003,-73.95602,42430068
40704904,40.74782,-74.00348,42437914
50685205,40.75329,-74.00192,42451695
5.73004E+17,40.764503,-73.984047,42435707
23292216,40.71953,-73.98284,42432078
50488088,40.79002,-73.97097,4016646206
54328203,40.77697,-73.95389,42435514
1.03501E+18,40.74542,-74.0027,42443674
14843553,40.75166,-73.99852,42434465
8.66519E+17,40.78330118,-73.94552778,4779073679
40946694,40.77077103,-73.95748138,42430068
33162983,40.799744,-73.961494,42432737
53531890,40.74652,-73.98849,42428227
42735424,40.78384,-73.94855,42434175
7.5128E+17,40.76996,-73.95752,42439563
53623779,40.7818029,-73.9476236,42443050
8.87698E+17,40.7894,-73.94402,42436627
46833665,40.76119,-73.96379,6176483595
47360356,40.77732,-73.9523,42443037
30510228,40.729595,-74.000618,1692433939
848220,40.76535,-73.95841,42431684
8.27463E+17,40.79413344,-73.94371355,42434385
12051116,40.79914,-73.96288,42421737
12606349,40.78965,-73.94329,42436627
38291768,40.75421,-73.96601,42455934
38575482,40.76103,-73.9609,42436531
36147561,40.71911,-73.99121,486867405
46827277,40.74207167,-73.99895435,42439834
23536265,40.7816,-73.94505,42444506
13494532,40.77125,-73.95355,42446478
3344237,40.7609,-73.96471,42424089
6.7393E+17,40.7291336,-73.9836625,42454994
7.84672E+17,40.73084856,-73.98378666,42436943
7.14477E+17,40.7677499,-73.9837835,42435716
54245960,40.76049,-73.96167,6177439749
13881920,40.73503,-73.99715,42430247
9806606,40.72202,-73.98256,42453607
7.06786E+17,40.77101,-73.95645,42443020
4688418,40.77315,-73.95258,42438509
9.83324E+17,40.79233191,-73.97237808,42442514
8.42711E+17,40.7604374,-73.96453348,42424089
43553341,40.71948,-73.99031,486868873
43451371,40.73407,-74.0017,42433286
12598128,40.79879,-73.95972,42432736
587740,40.72215,-74.00416,42452026
39507510,40.73034,-73.98399,42446547
8.52207E+17,40.772404,-73.9544678,42436921
8.88269E+17,40.74620889,-73.98759042,42427787
6.84143E+17,40.7548,-73.9984,427841050
5.83018E+17,40.82056831,-73.94699089,42432960
39083245,40.77077103,-73.95748138,42430068
39850284,40.7589,-73.96085,42423579
13526398,40.7605,-73.96535,42442961
44149100,40.72572,-73.98523,42444827
36456829,40.798,-73.96174,42437916
9007767,40.76021,-73.96595,42442961
48752329,40.7593,-73.96153,42448326
8.25969E+17,40.7193634,-73.985112,42437074
47356141,40.72713,-73.97935,42455007
8.66699E+17,40.76152407,-73.96474914,6176483595
2784311,40.72043,-73.98155,42427358
9.68129E+17,40.73703593,-74.00381845,42440940
9.13884E+17,40.74574386,-73.98978134,42430282
6.49075E+17,40.77326,-73.95465,42443027
9.89717E+17,40.74677628,-73.9889123,42428227
1.01071E+18,40.74706,-73.98799,42428227
32334635,40.73659,-74.00578,42436411
51334395,40.72733,-73.98419,4012724171
50898831,40.72968,-73.98515,42454994
13599973,40.72928,-74.00107,1692433938
6.84651E+17,40.7544,-73.99684,7037071175
33180845,40.83197,-73.94286,42433339
6101104,40.77318,-73.95156,42438509
8.61553E+17,40.77943,-73.9535,42450030
46715472,40.77417732,-73.95259946,42452956
10710179,40.72809,-73.98171,42454997
5.93311E+17,40.78337,-73.94518,4779073679
919830,40.7458,-73.99857,42427427
52993319,40.73327,-74.0096,42444267
53010674,40.73788,-73.98353,42440326
8470281,40.82605,-73.94424,42432970
12836808,40.76748,-73.9862,42431560
1855846,40.82595,-73.9525,42441952
42667393,40.72915,-73.98531,42430903
10142056,40.7736,-73.95339,42438506
4881420,40.74085,-74.00339,42435598
46797479,40.769524,-73.956451,42439563
43112861,40.75575,-73.96809,42440465
10019312,40.73809,-73.98509,42437530
6.83521E+17,40.73723543,-74.00267017,42433278
8.26095E+17,40.71936417,-73.98511505,42437074
7.49578E+17,40.79843,-73.96284,42437917
7.1597E+17,40.75717,-73.96741,42436710
49735358,40.77056,-73.95134,42428016
16821,40.72281,-73.98501,42453604
7.52909E+17,40.72652,-74.00542,42445574
7.64767E+17,40.84886,-73.93429,42428086
33133494,40.80249509,-73.96451432,42442567
53427512,40.79795,-73.96214,42437916
48318184,40.79201,-73.97232,42442514
7.4043E+17,40.7707911,-73.9575008,42430068
48188009,40.78129,-73.95514,42445738
1.01442E+18,40.74657,-73.98867,42428227
9.94348E+17,40.79493017,-73.97654923,42437005
9.1728E+17,40.79397402,-73.94370885,42450061
1411811,40.731,-74.00346,42429701
1.00436E+18,40.7660428,-73.9570781,42455695
35608098,40.8462,-73.93341,42455252
9.92959E+17,40.79567803,-73.97206422,42431102
33187617,40.76101,-73.96551,42424089
30686973,40.71695,-73.98357,42427340
22294028,40.82177,-73.9545,42428912
26395296,40.78067,-73.95019,42443044
9.92987E+17,40.79394,-73.97205,1061531593
37630778,40.82989,-73.94834,42428944
8.34081E+17,40.77413,-73.95274,42452956
9.84161E+17,40.77934127,-73.9467426,42444820
5.35566E+17,40.78171,-73.95093,42450035
54262883,40.76036,-73.96048,42436531
8.69736E+17,40.72160948,-73.98406781,42440401
5010368,40.77395,-73.95153,42452956
9.85824E+17,40.76158625,-73.99800092,42430677
40887882,40.7836,-73.95221,4163883691
54258718,40.76041,-73.96192,6177439749
3783021,40.79199,-73.97346,1061531736
6.68853E+17,40.74635,-73.9872,42437686
53032375,40.82374,-73.95449,42433811
3091425,40.72366,-73.97937,42444833
5.63948E+17,40.7604,-73.9983,9019680388
12071038,40.78719,-73.94811,6181480033
30308289,40.80098,-73.96911,42431118
5353312,40.77375,-73.95215,42452956
37094209,40.75896,-73.96135,42448326
50116921,40.75895,-73.96099,42423579
783341,40.71562,-73.98401,42427335
33442531,40.72104,-73.98411,1919595921
8.27551E+17,40.79605925,-73.9452053,42458112
13246278,40.71299,-73.9899,4487582556
9.55361E+17,40.7572,-73.9972,427850819
1.02469E+18,40.74792881,-74.00561348,42437914
9.7269E+17,40.76718049,-73.98502072,42431560
13745644,40.76319,-73.95919,42455675
8.93631E+17,40.76317395,-73.9567273,42427979
50132114,40.75894,-73.95951,42448329
35603341,40.78171,-73.94797,42443050
6.291E+17,40.73045,-73.99984,1692433940
29877448,40.76078415,-73.96043396,42436531
17286647,40.72606,-73.98563,42444827
1.03433E+18,40.77674,-73.95459,42448238
33653706,40.77077103,-73.95748138,42430068
1.00953E+18,40.728077,-73.98636779,4012724171
5.95184E+17,40.76718,-73.95638,42445247
45752068,40.7731,-73.95306,42438509
5085803,40.78248,-73.94643,42444506
9.7956E+17,40.74613,-73.9886,42427787
1336223,40.7494545,-73.99648285,42427812
45909943,40.72155,-73.97988,42437349
3922417,40.74857,-73.99708,42435633
32937780,40.80645,-73.94145,42444452
779838,40.79865,-73.97135,42431108
8.17581E+17,40.76213277,-73.98696253,42432589
1.00668E+18,40.73417426,-73.99575155,42449067
7.41952E+17,40.7707911,-73.9575008,42430068
7.8198E+17,40.76087101,-73.96097623,42436531
7.55106E+17,40.76047,-73.96574,42442961
6327601,40.76245,-73.98667,42435684
25782818,40.73825,-74.00835,42454758
19382819,40.76947,-73.95647,42439563
100368,40.74056,-74.00143,42435598
23056508,40.72501,-73.97801,42449029
53560560,40.82256,-73.94024,42434246
538344,40.72934,-73.98433,42454994
49946463,40.71971,-73.99284,42429754
8.62353E+17,40.71743381,-73.98715921,42432095
82638,40.72408,-73.98154,42453156
8.21043E+17,40.77093506,-73.9575882,42430068
15268792,40.73101,-74.00834,42436122
7.87089E+17,40.79985182,-73.96859967,42428746
7.94225E+17,40.7346342,-73.992897,42436935
27518599,40.73148,-73.98309,42440743
53818763,40.7563,-73.99668,593984752
7.71088E+17,40.74418,-73.99897,5849918502
3272201,40.73469,-74.0087,42457426
38584439,40.76025,-73.95954,42427965
6.90116E+17,40.7328418,-74.0017881,42433821
9.73324E+17,40.71681,-73.98344,42427340
53608127,40.74619,-73.98689,42437686
39128021,40.77077103,-73.95748138,42430068
7.95583E+17,40.71378095,-73.99460534,42433539
37207174,40.77171944,-73.9821001,42428579
54263886,40.76088,-73.96012,42456049
9526314,40.82553161,-73.95238183,42441952
43315235,40.71962,-73.9939,1773076513
794156,40.77149,-73.98071,42435257
9.68119E+17,40.74807713,-73.98845257,6223969260
8.21046E+17,40.77093506,-73.9575882,42430068
8.21032E+17,40.77242661,-73.9545517,42436921
49872358,40.74813,-73.9872,6223969260
7.61689E+17,40.82463,-73.94501,4205440426
9.68356E+17,40.72650089,-74.00589304,42445574
7.64706E+17,40.74505,-73.98745,42438544
50197603,40.77242661,-73.9545517,42436921
49290383,40.75887,-73.96068,42423579
31467888,40.79832,-73.9602,42421728
42596536,40.7732,-73.95157,42452956
48045041,40.7266,-73.98071,42449027
37332720,40.76952,-73.95645,42439563
17929219,40.73498,-74.00124,42433269
50005702,40.72776,-73.98673,42434205
6.4114E+17,40.76718,-73.98491,42445037
54004046,40.74687,-73.98891,42428227
7.36963E+17,40.73855436,-73.99277058,42429657
8.39416E+17,40.774582,-73.979525,42443326
46398709,40.74083,-73.99964,42439275
7.62528E+17,40.7248339,-73.9829455,42444829
7004408,40.72735488,-74.00253847,42450325
6.84133E+17,40.75426,-73.99713,9971300853
7.55693E+17,40.73911,-74.00551,42436431
9.94894E+17,40.74255,-74.00091,42429662
53920373,40.75672,-74.00016,3270031031
25970374,40.769516,-73.956444,42439563
6.132E+17,40.73362,-74.00168,42433286
54291034,40.74641,-73.98842,42428227
52807490,40.77242661,-73.9545517,42436921
8.4227E+17,40.8174733,-73.9441909,42435852
50744441,40.770451,-73.955894,42430068
8.06454E+17,40.73581719,-73.98649318,42434355
42132039,40.72436,-73.98241,42453177
6.92345E+17,40.84943,-73.93095,42438189
7.21091E+17,40.77039,-73.95291,42446478
53973134,40.755268,-73.997353,42434429
840594,40.73095,-74.00657,42436381
6.44756E+17,40.74597,-73.98888,42427787
7.46482E+17,40.79881,-73.96486,42437917
49815039,40.76723,-73.98567,42431560
2997377,40.83566,-73.9449,42427086
9.20183E+17,40.75159,-73.99741,4557517549
1.01067E+18,40.74681237,-73.98884249,42428227
37688045,40.71647,-73.98861,42451593
9.16935E+17,40.73895483,-74.00100075,42439823
6559926,40.77161,-73.95269,42436922
6.6025E+17,40.71638791,-73.98395442,42427337
8.12347E+17,40.76555179,-73.98083927,42440022
2482036,40.74329,-74.00169,42435610
53853009,40.75413,-73.99822,427841052
38624439,40.75965,-73.96125,42448326
8.86856E+17,40.76429927,-73.98673729,42445027
45066000,40.72361,-73.98693,42453601
43310098,40.71887,-73.99584,42452056
35545434,40.73968,-73.99494,42429659
39634396,40.79644,-73.9619,7801840675
1.03568E+18,40.77095,-73.95713,42430068
18024561,40.76846,-73.98254,1825841655
45752036,40.7183,-73.99418,42452067
6.11766E+17,40.826462,-73.942635,42431643
4822181,40.77429,-73.95157,42439409
52235688,40.72537,-73.97839,42449029
45722884,40.76873,-73.98689,42445037
6.84651E+17,40.75636,-73.99778,42443975
33218283,40.77077103,-73.95748138,42430068
9.37708E+17,40.74606444,-74.002587,42434279
7.40447E+17,40.7707911,-73.9575008,42430068
8761013,40.72442,-74.00998,42445171
37563342,40.75883,-73.9613,42456041
1.02337E+18,40.72190059,-73.98221781,3783071109
2243548,40.72073,-73.99019,42437109
3659544,40.7650252,-73.9937774,42430698
38553463,40.75885,-73.95944,42448329
783202,40.73277,-74.00267,42451987
12068200,40.71667,-74.00397,5706569905
1.00067E+18,40.74613,-73.9893,42427787
48720514,40.76155,-73.96694,4288677093
8.10878E+17,40.745978,-73.996752,42435629
8.21034E+17,40.77242661,-73.9545517,42436921
53031902,40.8222,-73.95555,42441949
45595732,40.71948,-73.99596,42432282
41840320,40.82405,-73.94603,42444854
19118963,40.76993,-73.95734,42439563
46100513,40.82411773,-73.94592149,42434259
9.4803E+17,40.772425,-73.9545481,42436921
1307095,40.73117,-73.98254,42440743
40028007,40.77149,-73.95363,42436922
46972585,40.80073,-73.96085,42447303
16274061,40.80132,-73.9717,42441299
27570485,40.7854,-73.97465,42421803
9.54322E+17,40.75074,-73.97065,42442943
9.34612E+17,40.75939187,-73.98869342,42432700
37993547,40.76052,-73.9596,42427965
5274268,40.79519,-73.94988,42436637
34228220,40.75679,-73.9953,427841023
6.7055E+17,40.76253,-73.99739,42430680
8.14153E+17,40.77263162,-73.9520815,42438509
9.79755E+17,40.74544,-73.99614,42427426
37582488,40.7612476,-73.9918935,42445018
14653800,40.76423,-73.97797,42430384
7.71249E+17,40.71725812,-73.98535638,7476387556
9.69031E+17,40.79454687,-73.97375732,42431096
5.65233E+17,40.79563,-73.96354,42447275
46825084,40.74092,-73.99928,42439275
8.94823E+17,40.74612942,-73.98747824,42437686
20257840,40.77683,-73.95325,42435516
8.55268E+17,40.77935873,-73.95483257,42429334
19314589,40.72358,-73.98466,42437343
38624335,40.76089,-73.95961,42456049
12867918,40.76947,-73.95647,42439563
15948069,40.79809,-73.96209,42437916
38547165,40.76097,-73.96115,42436531
53050522,40.795273,-73.963577,42447275
19905347,40.73603,-73.99234,42431490
9.54298E+17,40.7522331,-73.97014013,42434090
47783561,40.79813796,-73.96620339,1807940789
48317954,40.79067,-73.97028,42443363
38625166,40.75935,-73.95965,42424672
51582710,40.77242661,-73.9545517,42436921
35713334,40.76552,-73.98196,42428328
9.97156E+17,40.80085027,-73.95903784,9150529694
46213647,40.76372,-73.9949,42430691
1.00425E+18,40.74369315,-74.00594025,42439286
41585180,40.77077103,-73.95748138,42430068
6.29757E+17,40.76206,-73.99754,42430680
10488505,40.79821,-73.96382,42443406
25909161,40.76922,-73.95263,42428013
9.47226E+17,40.76638,-73.98143,42428329
25807815,40.82168,-73.9458,42432961
8.3331E+17,40.82137762,-73.95648383,42441947
52703094,40.85173,-73.93363,42449641
6.92253E+17,40.84306,-73.93719,42455245
41538377,40.82697,-73.93944,42435885
2043060,40.7643,-73.98098,42440020
31457396,40.72637984,-73.98532192,42444827
38670210,40.75884,-73.95945,42448329
8.3426E+17,40.76206134,-73.99940501,62915525
9.65413E+17,40.75975,-73.99028,42432703
50114549,40.74767,-73.98664,42443680
45733243,40.74814,-73.98664,6223969260
9.54265E+17,40.75126137,-73.97003261,42442947
47295535,40.8319,-73.94157,42432990
8.3697E+17,40.74286956,-73.99838537,42427374
7244824,40.81918,-73.95442,7732653971
7.44847E+17,40.7904,-73.94869,42434894
39031849,40.79614,-73.9481,42434377
7.27313E+17,40.76678,-73.98344,42435714
31130,40.7672,-73.98464,42445037
42451008,40.77415,-73.95534,42438506
8.2104E+17,40.77093506,-73.9575882,42430068
48848698,40.72757,-73.98685,42434205
8.78954E+17,40.79061072,-73.96699858,42435323
21421657,40.72369,-73.98374,42455051
23304812,40.77811,-73.95732,42435509
314982,40.73216,-73.98678,42436941
2373238,40.75937,-73.99161,42443561
12542485,40.75089,-73.98129,42445651
2145599,40.76316,-73.99135,42443534
4377929,40.72775,-73.98454,42449021
9.30437E+17,40.75086,-73.97163,42442939
1856027,40.72479,-73.98493,42453175
9.79002E+17,40.7629644,-73.9920309,42443534
34517660,40.74392,-73.98638,42445888
42586407,40.82544878,-73.9531606,42441952
8.46502E+17,40.725641,-74.001267,42454423
24376374,40.72583,-73.97619,42421828
52877557,40.73045,-74.00315,42431773
7.2327E+17,40.8220283,-73.9493366,42433797
43656521,40.7346,-74.00364,42452598
39879250,40.78314,-73.95099,42450037
53548970,40.76581,-73.98342,42431556
44049457,40.71942,-73.99386,42432184
9.07253E+17,40.78617656,-73.97016576,7106818623
27503062,40.86337,-73.92705,42427855
15894242,40.72355,-73.97608,42455412
27682112,40.78077,-73.95357,42436546
50999787,40.82203,-73.9573,7491225319
5150206,40.82837,-73.94757,561035365
1.00004E+18,40.77184648,-73.95974141,42430063
42245107,40.74471,-73.9809,42446933
6.67009E+17,40.84065,-73.94231,42427133
7.30152E+17,40.737346,-73.9739242,589100164
8.443E+17,40.8174733,-73.9441909,42435852
7.01353E+17,40.74161,-73.98006,42446275
9116018,40.82981,-73.94132,42432983
16974,40.8019,-73.93762,42445196
39553672,40.78321,-73.94558,4779073679
7.83209E+17,40.81939,-73.95423,561035349
5806273,40.8261,-73.95131,42428928
40301903,40.77477,-73.95365,42443029
13186741,40.73835,-74.00031,42429375
5406041,40.7265154,-73.9777228,42455013
48282693,40.71797,-73.99412,42452067
45490809,40.82216,-73.9545,42428913
767286,40.79497174,-73.97383419,42431096
5.66145E+17,40.75897,-73.96568,42442960
54263674,40.76201,-73.9619,42423752
9.71643E+17,40.77993,-73.94578,42456076
18124558,40.78765,-73.94439,42438971
18386307,40.74957,-73.99637,42427812
23002904,40.77584,-73.95205,42443032
7.0631E+17,40.77698,-73.94838,42454196
12495831,40.75769,-73.96592,42442959
43928714,40.78304,-73.94578,42434179
1881846,40.75527,-73.96553,42452882
26842735,40.73395,-74.00721,42436135
6.35384E+17,40.77066,-73.95549,42443020
9.83366E+17,40.76473019,-73.98696844,1815133244
8.47088E+17,40.85431282,-73.92620659,42442770
50088752,40.74042719,-73.99881067,42439275
39036887,40.72578,-74.00439,42430102
7413605,40.71997,-73.98564,42432073
45697850,40.71959,-73.9939,1773076513
54246235,40.76029,-73.96137,6177439749
46354444,40.73868,-73.99456,42430259
20009122,40.76762,-73.98485,42445037
9.44913E+17,40.73608,-73.99434,42440710
30198546,40.71828,-73.99106,42432108
6.5014E+17,40.72107081,-73.998353,42432165
1.05437E+18,40.74050252,-73.99969971,42439830
1793104,40.82361,-73.94583,42444854
5292616,40.73874,-74.00026,42439823
2847652,40.838,-73.9451,42441701
49440252,40.7619,-73.98454,42428308
52150127,40.81095,-73.9454,2141026508
9.80726E+17,40.77391,-73.9896,42454120
1.03931E+18,40.73508,-73.98918,42431452
51019131,40.74882,-73.99749,42435633
35602964,40.74516568,-73.98229182,42456568
54226057,40.82597,-73.95024,561035361
32474951,40.81549,-73.94725,42434113
9.32858E+17,40.8011093,-73.9448798,42446164
8.54263E+17,40.80049,-73.96389,42432756
773993,40.77152,-73.95215,42436922
14316284,40.72939,-74.00203,5854302557
38461525,40.79766,-73.97192,42431107
53942042,40.755268,-73.997353,42434429
19787245,40.77016,-73.95716,42439563
6.84146E+17,40.7559,-73.99661,427842140
7.71368E+17,40.81164,-73.95276,42432931
31929437,40.86769,-73.92475,42445637
8.0086E+17,40.74908815,-73.99626255,42427812
53589745,40.74627,-73.98702,42437686
47267003,40.73558,-73.97909,42451787
9.59344E+17,40.8081158,-73.9398627,42446182
27570295,40.74003,-73.97957,42429900
53843545,40.710026,-74.01136,42438155
41271575,40.80843123,-73.94492629,42446203
4059620,40.72585758,-73.99514656,1692433918
9863045,40.798645,-73.934341,42443824
5.9797E+17,40.80922149,-73.94402697,42436726
7.5159E+17,40.8494,-73.93332,42433066
5.80591E+17,40.70832,-74.00883,42422050
7.01346E+17,40.7402,-73.97952,42442895
